,BBG Id,Date,Coupon,Principal
1083,EJ1291206 Corp,2012-06-21,3918.0559999999996,0.0
1084,EJ1291206 Corp,2012-12-20,3918.0559999999996,0.0
1085,EJ1291206 Corp,2013-06-20,3918.0559999999996,0.0
1086,EJ1291206 Corp,2013-12-19,3918.0559999999996,0.0
1087,EJ1291206 Corp,2014-06-19,3918.0559999999996,0.0
1088,EJ1291206 Corp,2014-12-18,3918.0559999999996,0.0
1089,EJ1291206 Corp,2015-06-18,3918.0559999999996,0.0
1090,EJ1291206 Corp,2015-12-17,3918.0559999999996,0.0
1091,EJ1291206 Corp,2016-06-16,3918.0559999999996,0.0
1092,EJ1291206 Corp,2016-12-15,3918.0559999999996,0.0
1093,EJ1291206 Corp,2017-06-15,3918.0559999999996,0.0
1094,EJ1291206 Corp,2017-12-14,3918.0559999999996,0.0
1095,EJ1291206 Corp,2018-06-14,3918.0559999999996,0.0
1096,EJ1291206 Corp,2018-12-13,3918.0559999999996,0.0
1097,EJ1291206 Corp,2019-06-13,3918.0559999999996,0.0
1098,EJ1291206 Corp,2019-12-11,3896.528,0.0
1099,EJ1291206 Corp,2020-06-11,3939.583,0.0
1100,EJ1291206 Corp,2020-12-10,3918.0559999999996,0.0
1101,EJ1291206 Corp,2021-06-10,3918.0559999999996,0.0
1102,EJ1291206 Corp,2021-12-09,3918.0559999999996,0.0
1103,EJ1291206 Corp,2022-06-09,3918.0559999999996,0.0
1104,EJ1291206 Corp,2022-12-08,3918.0559999999996,0.0
1105,EJ1291206 Corp,2023-06-08,3918.0559999999996,0.0
1106,EJ1291206 Corp,2023-12-07,3918.0559999999996,0.0
1107,EJ1291206 Corp,2024-06-06,3918.0559999999996,0.0
1108,EJ1291206 Corp,2024-12-05,3918.0559999999996,0.0
1109,EJ1291206 Corp,2025-06-05,3918.0559999999996,0.0
1110,EJ1291206 Corp,2025-12-04,3918.0559999999996,0.0
1111,EJ1291206 Corp,2026-06-04,3918.0559999999996,0.0
1112,EJ1291206 Corp,2026-12-03,3918.0559999999996,0.0
1113,EJ1291206 Corp,2027-06-03,3918.0559999999996,0.0
1114,EJ1291206 Corp,2027-12-02,3918.0559999999996,0.0
1115,EJ1291206 Corp,2028-06-01,3918.0559999999996,0.0
1116,EJ1291206 Corp,2028-11-30,3918.0559999999996,0.0
1117,EJ1291206 Corp,2029-05-31,3918.0559999999996,0.0
1118,EJ1291206 Corp,2029-11-29,3918.0559999999996,0.0
1119,EJ1291206 Corp,2030-05-30,3918.0559999999996,0.0
1120,EJ1291206 Corp,2030-11-28,3918.0559999999996,0.0
1121,EJ1291206 Corp,2031-05-29,3918.0559999999996,0.0
1122,EJ1291206 Corp,2031-11-27,3918.0559999999996,0.0
1123,EJ1291206 Corp,2032-05-27,3918.0559999999996,0.0
1124,EJ1291206 Corp,2032-11-25,3918.0559999999996,0.0
1125,EJ1291206 Corp,2033-05-26,3918.0559999999996,0.0
1126,EJ1291206 Corp,2033-11-24,3918.0559999999996,0.0
1127,EJ1291206 Corp,2034-05-25,3918.0559999999996,0.0
1128,EJ1291206 Corp,2034-11-23,3918.0559999999996,0.0
1129,EJ1291206 Corp,2035-05-24,3918.0559999999996,0.0
1130,EJ1291206 Corp,2035-11-22,3918.0559999999996,0.0
1131,EJ1291206 Corp,2036-05-22,3918.0559999999996,0.0
1132,EJ1291206 Corp,2036-11-20,3918.0559999999996,0.0
1133,EJ1291206 Corp,2037-05-21,3918.0559999999996,0.0
1134,EJ1291206 Corp,2037-11-19,3918.0559999999996,0.0
1135,EJ1291206 Corp,2038-05-20,3918.0559999999996,0.0
1136,EJ1291206 Corp,2038-11-18,3918.0559999999996,0.0
1137,EJ1291206 Corp,2039-05-19,3918.0559999999996,0.0
1138,EJ1291206 Corp,2039-11-17,3918.0559999999996,0.0
1139,EJ1291206 Corp,2040-05-17,3918.0559999999996,0.0
1140,EJ1291206 Corp,2040-11-15,3918.0559999999996,0.0
1141,EJ1291206 Corp,2041-05-16,3918.0559999999996,0.0
1142,EJ1291206 Corp,2041-11-14,3918.0559999999996,0.0
1143,EJ1291206 Corp,2042-05-15,3918.0559999999996,0.0
1144,EJ1291206 Corp,2042-11-13,3918.0559999999996,100000.0
1145,EJ2827917 Corp,2012-06-21,0.0,0.0
1146,EJ2827917 Corp,2012-12-20,2527.778,0.0
1147,EJ2827917 Corp,2013-06-20,2527.778,0.0
1148,EJ2827917 Corp,2013-12-19,2527.778,0.0
1149,EJ2827917 Corp,2014-06-19,2527.778,0.0
1150,EJ2827917 Corp,2014-12-18,2527.778,0.0
1151,EJ2827917 Corp,2015-06-18,2527.778,0.0
1152,EJ2827917 Corp,2015-12-17,2527.778,0.0
1153,EJ2827917 Corp,2016-06-16,2527.778,0.0
1154,EJ2827917 Corp,2016-12-15,2527.778,0.0
1155,EJ2827917 Corp,2017-06-15,2527.778,100000.0
1156,EJ8068490 Corp,2013-06-20,0.0,0.0
1157,EJ8068490 Corp,2013-12-19,2401.389,0.0
1158,EJ8068490 Corp,2014-06-19,2401.389,0.0
1159,EJ8068490 Corp,2014-12-18,2401.389,0.0
1160,EJ8068490 Corp,2015-06-18,2401.389,0.0
1161,EJ8068490 Corp,2015-12-17,2401.389,0.0
1162,EJ8068490 Corp,2016-06-16,2401.389,0.0
1163,EJ8068490 Corp,2016-12-15,2401.389,0.0
1164,EJ8068490 Corp,2017-06-15,2401.389,0.0
1165,EJ8068490 Corp,2017-12-14,2401.389,0.0
1166,EJ8068490 Corp,2018-06-14,2401.389,100000.0
1167,EK1693424 Corp,2013-12-19,0.0,0.0
1168,EK1693424 Corp,2014-06-19,3918.0559999999996,0.0
1169,EK1693424 Corp,2014-12-18,3918.0559999999996,0.0
1170,EK1693424 Corp,2015-06-18,3918.0559999999996,0.0
1171,EK1693424 Corp,2015-12-17,3918.0559999999996,0.0
1172,EK1693424 Corp,2016-06-16,3918.0559999999996,0.0
1173,EK1693424 Corp,2016-12-15,3918.0559999999996,0.0
1174,EK1693424 Corp,2017-06-15,3918.0559999999996,0.0
1175,EK1693424 Corp,2017-12-14,3918.0559999999996,0.0
1176,EK1693424 Corp,2018-06-14,3918.0559999999996,0.0
1177,EK1693424 Corp,2018-12-13,3918.0559999999996,0.0
1178,EK1693424 Corp,2019-06-13,3918.0559999999996,0.0
1179,EK1693424 Corp,2019-12-11,3896.528,0.0
1180,EK1693424 Corp,2020-06-11,3939.583,0.0
1181,EK1693424 Corp,2020-12-10,3918.0559999999996,0.0
1182,EK1693424 Corp,2021-06-10,3918.0559999999996,0.0
1183,EK1693424 Corp,2021-12-09,3918.0559999999996,0.0
1184,EK1693424 Corp,2022-06-09,3918.0559999999996,0.0
1185,EK1693424 Corp,2022-12-08,3918.0559999999996,0.0
1186,EK1693424 Corp,2023-06-08,3918.0559999999996,0.0
1187,EK1693424 Corp,2023-12-07,3918.0559999999996,0.0
1188,EK1693424 Corp,2024-06-06,3918.0559999999996,0.0
1189,EK1693424 Corp,2024-12-05,3918.0559999999996,0.0
1190,EK1693424 Corp,2025-06-05,3918.0559999999996,0.0
1191,EK1693424 Corp,2025-12-04,3918.0559999999996,0.0
1192,EK1693424 Corp,2026-06-04,3918.0559999999996,0.0
1193,EK1693424 Corp,2026-12-03,3918.0559999999996,0.0
1194,EK1693424 Corp,2027-06-03,3918.0559999999996,0.0
1195,EK1693424 Corp,2027-12-02,3918.0559999999996,0.0
1196,EK1693424 Corp,2028-06-01,3918.0559999999996,0.0
1197,EK1693424 Corp,2028-11-30,3918.0559999999996,0.0
1198,EK1693424 Corp,2029-05-31,3918.0559999999996,0.0
1199,EK1693424 Corp,2029-11-29,3918.0559999999996,0.0
1200,EK1693424 Corp,2030-05-30,3918.0559999999996,0.0
1201,EK1693424 Corp,2030-11-28,3918.0559999999996,0.0
1202,EK1693424 Corp,2031-05-29,3918.0559999999996,0.0
1203,EK1693424 Corp,2031-11-27,3918.0559999999996,0.0
1204,EK1693424 Corp,2032-05-27,3918.0559999999996,0.0
1205,EK1693424 Corp,2032-11-25,3918.0559999999996,0.0
1206,EK1693424 Corp,2033-05-26,3918.0559999999996,0.0
1207,EK1693424 Corp,2033-11-24,3918.0559999999996,0.0
1208,EK1693424 Corp,2034-05-25,3918.0559999999996,0.0
1209,EK1693424 Corp,2034-11-23,3918.0559999999996,100000.0
1210,QJ1649335 Corp,2015-09-17,0.0,0.0
1211,QJ1649335 Corp,2016-03-17,2906.9440000000004,0.0
1212,QJ1649335 Corp,2016-09-15,2906.9440000000004,0.0
1213,QJ1649335 Corp,2017-03-16,2906.9440000000004,0.0
1214,QJ1649335 Corp,2017-09-14,2906.9440000000004,0.0
1215,QJ1649335 Corp,2018-03-15,2906.9440000000004,0.0
1216,QJ1649335 Corp,2018-09-13,2906.9440000000004,0.0
1217,QJ1649335 Corp,2019-03-14,2906.9440000000004,0.0
1218,QJ1649335 Corp,2019-09-12,2906.9440000000004,0.0
1219,QJ1649335 Corp,2020-03-12,2906.9440000000004,0.0
1220,QJ1649335 Corp,2020-09-10,2906.9440000000004,0.0
1221,QJ1649335 Corp,2021-03-11,2906.9440000000004,0.0
1222,QJ1649335 Corp,2021-09-09,2906.9440000000004,0.0
1223,QJ1649335 Corp,2022-03-10,2906.9440000000004,0.0
1224,QJ1649335 Corp,2022-09-08,2906.9440000000004,0.0
1225,QJ1649335 Corp,2023-03-09,2906.9440000000004,0.0
1226,QJ1649335 Corp,2023-09-07,2906.9440000000004,0.0
1227,QJ1649335 Corp,2024-03-07,2906.9440000000004,0.0
1228,QJ1649335 Corp,2024-09-05,2906.9440000000004,0.0
1229,QJ1649335 Corp,2025-03-06,2906.9440000000004,0.0
1230,QJ1649335 Corp,2025-09-04,2906.9440000000004,0.0
1231,QJ1649335 Corp,2026-03-05,2906.9440000000004,100000.0
1232,ZR8833868 Corp,2019-09-12,0.0,0.0
1233,ZR8833868 Corp,2020-03-12,3412.5,0.0
1234,ZR8833868 Corp,2020-09-10,3412.5,0.0
1235,ZR8833868 Corp,2021-03-11,3412.5,0.0
1236,ZR8833868 Corp,2021-09-09,3412.5,0.0
1237,ZR8833868 Corp,2022-03-10,3412.5,0.0
1238,ZR8833868 Corp,2022-09-08,3412.5,0.0
1239,ZR8833868 Corp,2023-03-09,3412.5,100000.0
